Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,CRSElapsedTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiOut,Cancelled,CancellationCode
2003,1,5,7,2145,2105,2315,UA,1034,N401UA,70,41,40,ORD,DTW,235,17,0,NA
2003,1,6,1,2103,2105,2315,UA,1034,N444UA,70,-7,-2,ORD,DTW,235,17,0,NA
2003,1,7,2,1830,1837,1850,UA,1035,N488UA,73,24,-7,DAY,ORD,240,35,0,NA
2003,1,8,3,1831,1837,1850,UA,1035,N839UA,73,21,-6,DAY,ORD,240,31,0,NA
2003,1,9,4,1832,1837,1850,UA,1035,N450UA,73,26,-5,DAY,ORD,240,36,0,NA
2003,1,10,5,2012,1837,1850,UA,1035,N476UA,73,97,95,DAY,ORD,240,17,0,NA
2003,1,11,6,1825,1837,1850,UA,1035,N936UA,73,-25,-12,DAY,ORD,240,8,0,NA
2003,1,12,7,1831,1837,1850,UA,1035,N944UA,73,-4,-6,DAY,ORD,240,17,0,NA
2003,1,13,1,1834,1837,1850,UA,1035,N479UA,73,6,-3,DAY,ORD,240,17,0,NA
2003,1,14,2,1832,1837,1850,UA,1035,N466UA,73,-13,-5,DAY,ORD,240,9,0,NA
2003,1,15,3,1834,1837,1850,UA,1035,N498UA,73,31,-3,DAY,ORD,240,46,0,NA
2003,1,16,4,1839,1837,1850,UA,1035,N483UA,73,29,2,DAY,ORD,240,48,0,NA
2003,1,17,5,1836,1837,1850,UA,1035,N493UA,73,10,-1,DAY,ORD,240,25,0,NA
2003,1,18,6,1835,1837,1850,UA,1035,N938UA,73,12,-2,DAY,ORD,240,38,0,NA
2003,1,19,7,1826,1837,1850,UA,1035,N907UA,73,19,-11,DAY,ORD,240,38,0,NA
2003,1,20,1,1836,1837,1850,UA,1035,N476UA,73,24,-1,DAY,ORD,240,38,0,NA
2003,1,21,2,1836,1837,1850,UA,1035,N492UA,73,24,-1,DAY,ORD,240,35,0,NA
2003,1,22,3,1836,1837,1850,UA,1035,N423UA,73,11,-1,DAY,ORD,240,24,0,NA
2003,1,23,4,1901,1837,1850,UA,1035,N845UA,73,12,24,DAY,ORD,240,11,0,NA
2003,1,24,5,1930,1837,1850,UA,1035,N484UA,73,56,53,DAY,ORD,240,17,0,NA
2003,1,25,6,1833,1837,1850,UA,1035,N935UA,73,0,-4,DAY,ORD,240,20,0,NA
2003,1,26,7,1857,1837,1850,UA,1035,N947UA,73,37,20,DAY,ORD,240,27,0,NA
2003,1,27,1,1842,1837,1850,UA,1035,N489UA,73,31,5,DAY,ORD,240,26,0,NA
2003,1,28,2,2135,1837,1850,UA,1035,N448UA,73,175,178,DAY,ORD,240,9,0,NA
2003,1,29,3,1835,1837,1850,UA,1035,N415UA,73,5,-2,DAY,ORD,240,18,0,NA
2003,1,30,4,1837,1837,1850,UA,1035,N445UA,73,13,0,DAY,ORD,240,20,0,NA
2003,1,31,5,2050,1837,1850,UA,1035,N465UA,73,126,133,DAY,ORD,240,18,0,NA
2003,1,1,3,1647,1645,1821,UA,1035,N492UA,156,-30,2,EWR,ORD,719,14,0,NA
2003,1,2,4,1651,1645,1821,UA,1035,N436UA,156,6,6,EWR,ORD,719,42,0,NA
2003,1,3,5,1640,1645,1821,UA,1035,N435UA,156,-14,-5,EWR,ORD,719,15,0,NA
2003,1,4,6,1645,1645,1821,UA,1035,N814UA,156,-2,0,EWR,ORD,719,26,0,NA
2003,1,5,7,1753,1645,1821,UA,1035,N420UA,156,106,68,EWR,ORD,719,87,0,NA
2003,1,6,1,1757,1645,1750,UA,1035,N416UA,125,72,72,EWR,ORD,719,17,0,NA
2003,1,7,2,1226,1226,1515,UA,1036,N333UA,109,-1,0,DEN,DFW,641,13,0,NA
2003,1,8,3,1223,1226,1515,UA,1036,N345UA,109,2,-3,DEN,DFW,641,13,0,NA
2003,1,9,4,1221,1226,1515,UA,1036,N306UA,109,1,-5,DEN,DFW,641,17,0,NA
2003,1,10,5,1224,1226,1515,UA,1036,N303UA,109,-10,-2,DEN,DFW,641,11,0,NA
2003,1,11,6,1221,1226,1515,UA,1036,N395UA,109,-12,-5,DEN,DFW,641,8,0,NA
2003,1,12,7,1225,1226,1515,UA,1036,N347UA,109,-6,-1,DEN,DFW,641,9,0,NA
2003,1,13,1,1221,1226,1515,UA,1036,N329UA,109,-10,-5,DEN,DFW,641,14,0,NA
2003,1,14,2,1223,1226,1515,UA,1036,N304UA,109,-11,-3,DEN,DFW,641,13,0,NA
2003,1,15,3,1221,1226,1515,UA,1036,N328UA,109,-13,-5,DEN,DFW,641,12,0,NA
2003,1,16,4,1222,1226,1515,UA,1036,N335UA,109,-15,-4,DEN,DFW,641,9,0,NA
2003,1,17,5,1222,1226,1515,UA,1036,N342UA,109,-7,-4,DEN,DFW,641,17,0,NA
2003,1,18,6,1223,1226,1515,UA,1036,N384UA,109,-11,-3,DEN,DFW,641,13,0,NA
2003,1,19,7,1222,1226,1515,UA,1036,N337UA,109,-8,-4,DEN,DFW,641,14,0,NA
2003,1,20,1,1225,1226,1515,UA,1036,N365UA,109,-4,-1,DEN,DFW,641,15,0,NA
2003,1,21,2,1223,1226,1515,UA,1036,N312UA,109,-11,-3,DEN,DFW,641,10,0,NA
2003,1,22,3,1315,1226,1515,UA,1036,N363UA,109,38,49,DEN,DFW,641,9,0,NA
2003,1,23,4,1222,1226,1515,UA,1036,N345UA,109,-13,-4,DEN,DFW,641,13,0,NA
2003,1,24,5,1223,1226,1515,UA,1036,N313UA,109,-6,-3,DEN,DFW,641,11,0,NA
2003,1,25,6,1224,1226,1515,UA,1036,N381UA,109,-11,-2,DEN,DFW,641,11,0,NA
2003,1,26,7,1223,1226,1515,UA,1036,N304UA,109,-7,-3,DEN,DFW,641,10,0,NA
2003,1,27,1,1223,1226,1515,UA,1036,N339UA,109,-12,-3,DEN,DFW,641,10,0,NA
2003,1,28,2,1223,1226,1515,UA,1036,N329UA,109,-9,-3,DEN,DFW,641,7,0,NA
2003,1,29,3,1220,1226,1515,UA,1036,N348UA,109,-15,-6,DEN,DFW,641,8,0,NA
2003,1,30,4,1225,1226,1515,UA,1036,N343UA,109,-6,-1,DEN,DFW,641,17,0,NA
2003,1,31,5,1222,1226,1515,UA,1036,N321UA,109,-8,-4,DEN,DFW,641,15,0,NA
2003,1,1,3,905,910,1026,UA,1037,N804UA,196,NA,-5,ATL,DEN,1199,17,0,NA
2003,1,2,4,915,910,1026,UA,1037,N811UA,196,-7,5,ATL,DEN,1199,12,0,NA
2003,1,3,5,908,910,1026,UA,1037,N840UA,196,1,-2,ATL,DEN,1199,17,0,NA
2003,1,4,6,908,910,1026,UA,1037,N850UA,196,-12,-2,ATL,DEN,1199,13,0,NA
2003,1,5,7,907,910,1026,UA,1037,N837UA,196,-1,-3,ATL,DEN,1199,16,0,NA
2003,1,6,1,919,910,1026,UA,1037,N836UA,196,2,9,ATL,DEN,1199,15,0,NA
2003,1,7,2,919,924,1037,UA,1037,N319UA,193,-26,-5,DTW,DEN,1123,16,0,NA
2003,1,8,3,926,924,1030,UA,1037,N802UA,186,2,2,DTW,DEN,1123,13,0,NA
2003,1,9,4,918,924,1030,UA,1037,N837UA,186,5,-6,DTW,DEN,1123,15,0,NA
2003,1,10,5,920,924,1030,UA,1037,N803UA,186,-9,-4,DTW,DEN,1123,14,0,NA
2003,1,11,6,921,924,1030,UA,1037,N850UA,186,1,-3,DTW,DEN,1123,21,0,NA
2003,1,12,7,920,924,1030,UA,1037,N414UA,186,-18,-4,DTW,DEN,1123,14,0,NA
2003,1,13,1,916,924,1030,UA,1037,N809UA,186,-4,-8,DTW,DEN,1123,17,0,NA
2003,1,14,2,920,924,1030,UA,1037,N822UA,186,-8,-4,DTW,DEN,1123,12,0,NA
2003,1,15,3,926,924,1030,UA,1037,N813UA,186,13,2,DTW,DEN,1123,18,0,NA
2003,1,16,4,927,924,1030,UA,1037,N819UA,186,-7,3,DTW,DEN,1123,12,0,NA
2003,1,17,5,916,924,1030,UA,1037,N820UA,186,-16,-8,DTW,DEN,1123,16,0,NA
2003,1,18,6,923,924,1030,UA,1037,N828UA,186,-6,-1,DTW,DEN,1123,18,0,NA
2003,1,19,7,923,924,1030,UA,1037,N440UA,186,-1,-1,DTW,DEN,1123,13,0,NA
2003,1,20,1,922,924,1030,UA,1037,N441UA,186,-2,-2,DTW,DEN,1123,10,0,NA
2003,1,21,2,922,924,1030,UA,1037,N855UA,186,7,-2,DTW,DEN,1123,15,0,NA
2003,1,22,3,926,924,1030,UA,1037,N803UA,186,24,2,DTW,DEN,1123,16,0,NA
2003,1,23,4,918,924,1030,UA,1037,N816UA,186,2,-6,DTW,DEN,1123,15,0,NA
2003,1,24,5,918,924,1030,UA,1037,N835UA,186,5,-6,DTW,DEN,1123,30,0,NA
2003,1,25,6,945,924,1030,UA,1037,N835UA,186,26,21,DTW,DEN,1123,30,0,NA
2003,1,26,7,924,924,1030,UA,1037,N473UA,186,13,0,DTW,DEN,1123,27,0,NA
2003,1,27,1,931,924,1030,UA,1037,N821UA,186,1,7,DTW,DEN,1123,14,0,NA
2003,1,28,2,922,924,1030,UA,1037,N852UA,186,9,-2,DTW,DEN,1123,13,0,NA
2003,1,29,3,923,924,1030,UA,1037,N440UA,186,6,-1,DTW,DEN,1123,14,0,NA
2003,1,30,4,918,924,1030,UA,1037,N840UA,186,-15,-6,DTW,DEN,1123,14,0,NA
2003,1,31,5,918,924,1030,UA,1037,N828UA,186,-15,-6,DTW,DEN,1123,18,0,NA
2003,1,1,3,1039,1040,1151,UA,1038,N915UA,71,-12,-1,LAS,LAX,236,13,0,NA
2003,1,2,4,1037,1040,1151,UA,1038,N912UA,71,-14,-3,LAS,LAX,236,14,0,NA
2003,1,3,5,1040,1040,1151,UA,1038,N927UA,71,-14,0,LAS,LAX,236,12,0,NA
2003,1,4,6,1102,1040,1151,UA,1038,N394UA,71,10,22,LAS,LAX,236,17,0,NA
2003,1,5,7,1038,1040,1151,UA,1038,N916UA,71,-13,-2,LAS,LAX,236,16,0,NA
2003,1,6,1,1036,1040,1151,UA,1038,N933UA,71,-1,-4,LAS,LAX,236,16,0,NA
2003,1,1,3,1835,1835,2202,UA,1040,N445UA,147,-7,0,DEN,MSY,1062,15,0,NA
2003,1,2,4,1836,1835,2202,UA,1040,N433UA,147,-3,1,DEN,MSY,1062,16,0,NA
2003,1,3,5,1933,1835,2202,UA,1040,N443UA,147,39,58,DEN,MSY,1062,10,0,NA
2003,1,4,6,1831,1835,2202,UA,1040,N479UA,147,-7,-4,DEN,MSY,1062,16,0,NA
2003,1,5,7,1835,1835,2202,UA,1040,N447UA,147,2,0,DEN,MSY,1062,20,0,NA
2003,1,6,1,1831,1835,2202,UA,1040,N491UA,147,-9,-4,DEN,MSY,1062,15,0,NA
2003,1,1,3,1502,1510,1620,UA,1041,N913UA,130,-4,-8,AUS,DEN,775,8,0,NA
2003,1,2,4,1508,1510,1620,UA,1041,N323UA,130,-1,-2,AUS,DEN,775,11,0,NA
2003,1,3,5,1503,1510,1620,UA,1041,N930UA,130,8,-7,AUS,DEN,775,9,0,NA
2003,1,4,6,1508,1510,1620,UA,1041,N915UA,130,1,-2,AUS,DEN,775,12,0,NA
2003,1,5,7,1504,1510,1620,UA,1041,N910UA,130,-6,-6,AUS,DEN,775,9,0,NA
2003,1,6,1,1459,1510,1620,UA,1041,N919UA,130,-11,-11,AUS,DEN,775,10,0,NA
2003,1,1,3,1831,1835,2105,UA,1042,N934UA,90,2,-4,DEN,TUL,541,15,0,NA
2003,1,2,4,1832,1835,2105,UA,1042,N920UA,90,-5,-3,DEN,TUL,541,14,0,NA
2003,1,3,5,1922,1835,2105,UA,1042,N933UA,90,40,47,DEN,TUL,541,10,0,NA
2003,1,4,6,1829,1835,2105,UA,1042,N913UA,90,-17,-6,DEN,TUL,541,10,0,NA
2003,1,5,7,1844,1835,2105,UA,1042,N917UA,90,-1,9,DEN,TUL,541,9,0,NA
2003,1,6,1,1834,1835,2105,UA,1042,N920UA,90,10,-1,DEN,TUL,541,18,0,NA
2003,1,7,2,2114,2115,2350,UA,1042,N821UA,155,-10,-1,IAD,MIA,921,12,0,NA
2003,1,8,3,2110,2115,2350,UA,1042,N805UA,155,-24,-5,IAD,MIA,921,9,0,NA
2003,1,9,4,2111,2115,2350,UA,1042,N836UA,155,-2,-4,IAD,MIA,921,22,0,NA
2003,1,10,5,2113,2115,2350,UA,1042,N844UA,155,2,-2,IAD,MIA,921,17,0,NA
2003,1,11,6,2112,2115,2350,UA,1042,N428UA,155,-11,-3,IAD,MIA,921,14,0,NA
2003,1,12,7,2112,2115,2349,UA,1042,N575UA,154,-5,-3,IAD,MIA,921,12,0,NA
2003,1,13,1,2110,2115,2350,UA,1042,N843UA,155,-11,-5,IAD,MIA,921,13,0,NA
2003,1,14,2,2119,2115,2350,UA,1042,N855UA,155,2,4,IAD,MIA,921,12,0,NA
2003,1,15,3,2114,2115,2350,UA,1042,N849UA,155,-10,-1,IAD,MIA,921,13,0,NA
2003,1,16,4,2124,2115,2350,UA,1042,N851UA,155,32,9,IAD,MIA,921,29,0,NA
2003,1,17,5,2113,2115,2350,UA,1042,N817UA,155,-3,-2,IAD,MIA,921,12,0,NA
2003,1,18,6,2110,2115,2350,UA,1042,N412UA,155,-14,-5,IAD,MIA,921,9,0,NA
2003,1,19,7,2110,2115,2349,UA,1042,N582UA,154,-10,-5,IAD,MIA,921,11,0,NA
2003,1,20,1,2111,2115,2350,UA,1042,N838UA,155,-18,-4,IAD,MIA,921,11,0,NA
2003,1,21,2,2110,2115,2350,UA,1042,N834UA,155,-7,-5,IAD,MIA,921,14,0,NA
2003,1,22,3,2113,2115,2350,UA,1042,N829UA,155,2,-2,IAD,MIA,921,13,0,NA
2003,1,23,4,2114,2115,2350,UA,1042,N491UA,155,-20,-1,IAD,MIA,921,9,0,NA
2003,1,24,5,2115,2115,2350,UA,1042,N853UA,155,1,0,IAD,MIA,921,19,0,NA
2003,1,25,6,2113,2115,2350,UA,1042,N405UA,155,-13,-2,IAD,MIA,921,12,0,NA
2003,1,26,7,2113,2115,2349,UA,1042,N593UA,154,-11,-2,IAD,MIA,921,10,0,NA
2003,1,27,1,2129,2115,2350,UA,1042,N496UA,155,6,14,IAD,MIA,921,22,0,NA
2003,1,28,2,2111,2115,2350,UA,1042,N801UA,155,-17,-4,IAD,MIA,921,12,0,NA
2003,1,29,3,2114,2115,2350,UA,1042,N815UA,155,-5,-1,IAD,MIA,921,19,0,NA
2003,1,30,4,2110,2115,2350,UA,1042,N848UA,155,-17,-5,IAD,MIA,921,11,0,NA
2003,1,31,5,2211,2115,2350,UA,1042,N839UA,155,53,56,IAD,MIA,921,13,0,NA
2003,1,1,3,1247,1253,1342,UA,1043,N348UA,169,-16,-6,IND,DEN,977,12,0,NA
2003,1,2,4,1254,1253,1342,UA,1043,N354UA,169,-3,1,IND,DEN,977,20,0,NA
2003,1,3,5,1318,1253,1342,UA,1043,N351UA,169,12,25,IND,DEN,977,8,0,NA
2003,1,4,6,1250,1253,1342,UA,1043,N331UA,169,-9,-3,IND,DEN,977,8,0,NA
2003,1,5,7,1250,1253,1342,UA,1043,N319UA,169,-8,-3,IND,DEN,977,11,0,NA
2003,1,6,1,1247,1253,1342,UA,1043,N332UA,169,-30,-6,IND,DEN,977,9,0,NA
2003,1,7,2,1315,1319,1351,UA,1043,N914UA,92,-8,-4,OKC,DEN,495,8,0,NA
2003,1,8,3,1313,1319,1351,UA,1043,N394UA,92,-13,-6,OKC,DEN,495,9,0,NA
2003,1,9,4,1314,1319,1351,UA,1043,N934UA,92,-8,-5,OKC,DEN,495,12,0,NA
2003,1,10,5,1313,1319,1351,UA,1043,N929UA,92,-6,-6,OKC,DEN,495,7,0,NA
2003,1,11,6,1306,1319,1351,UA,1043,N931UA,92,-10,-13,OKC,DEN,495,6,0,NA
2003,1,12,7,1312,1319,1351,UA,1043,N393UA,92,-9,-7,OKC,DEN,495,10,0,NA
2003,1,13,1,1310,1319,1351,UA,1043,N913UA,92,-6,-9,OKC,DEN,495,11,0,NA
2003,1,14,2,1312,1319,1351,UA,1043,N917UA,92,1,-7,OKC,DEN,495,11,0,NA
2003,1,15,3,1312,1319,1351,UA,1043,N924UA,92,-4,-7,OKC,DEN,495,7,0,NA
2003,1,16,4,1308,1319,1351,UA,1043,N933UA,92,-10,-11,OKC,DEN,495,8,0,NA
2003,1,17,5,1313,1319,1351,UA,1043,N920UA,92,-8,-6,OKC,DEN,495,11,0,NA
2003,1,18,6,1310,1319,1351,UA,1043,N918UA,92,6,-9,OKC,DEN,495,7,0,NA
2003,1,19,7,1308,1319,1351,UA,1043,N378UA,92,-13,-11,OKC,DEN,495,7,0,NA
2003,1,20,1,1310,1319,1351,UA,1043,N924UA,92,-10,-9,OKC,DEN,495,8,0,NA
2003,1,21,2,1312,1319,1351,UA,1043,N919UA,92,-14,-7,OKC,DEN,495,8,0,NA
2003,1,22,3,1325,1319,1351,UA,1043,N923UA,92,5,6,OKC,DEN,495,6,0,NA
2003,1,23,4,1316,1319,1351,UA,1043,N912UA,92,-8,-3,OKC,DEN,495,7,0,NA
2003,1,24,5,1317,1319,1351,UA,1043,N934UA,92,-3,-2,OKC,DEN,495,10,0,NA
2003,1,25,6,1307,1319,1351,UA,1043,N917UA,92,-11,-12,OKC,DEN,495,8,0,NA
2003,1,26,7,1312,1319,1351,UA,1043,N376UA,92,-3,-7,OKC,DEN,495,9,0,NA
2003,1,27,1,1308,1319,1351,UA,1043,N923UA,92,-14,-11,OKC,DEN,495,8,0,NA
2003,1,28,2,1312,1319,1351,UA,1043,N915UA,92,-8,-7,OKC,DEN,495,11,0,NA
2003,1,29,3,1314,1319,1351,UA,1043,N926UA,92,-5,-5,OKC,DEN,495,7,0,NA
2003,1,30,4,1315,1319,1351,UA,1043,N933UA,92,2,-4,OKC,DEN,495,8,0,NA
2003,1,31,5,1313,1319,1351,UA,1043,N916UA,92,-10,-6,OKC,DEN,495,8,0,NA
2003,1,7,2,1535,1545,1731,UA,1044,N397UA,106,-15,-10,BOI,DEN,649,8,0,NA
2003,1,8,3,1538,1545,1731,UA,1044,N392UA,106,-5,-7,BOI,DEN,649,12,0,NA
2003,1,9,4,1543,1545,1731,UA,1044,N381UA,106,-5,-2,BOI,DEN,649,10,0,NA
2003,1,10,5,1540,1545,1731,UA,1044,N396UA,106,-1,-5,BOI,DEN,649,13,0,NA
2003,1,11,6,1538,1545,1731,UA,1044,N377UA,106,-16,-7,BOI,DEN,649,6,0,NA
2003,1,12,7,1538,1545,1731,UA,1044,N927UA,106,-14,-7,BOI,DEN,649,7,0,NA
2003,1,13,1,1538,1545,1731,UA,1044,N385UA,106,-6,-7,BOI,DEN,649,6,0,NA
2003,1,14,2,1537,1545,1731,UA,1044,N382UA,106,-14,-8,BOI,DEN,649,9,0,NA
2003,1,15,3,1539,1545,1731,UA,1044,N393UA,106,0,-6,BOI,DEN,649,10,0,NA
2003,1,16,4,1540,1545,1731,UA,1044,N367UA,106,-10,-5,BOI,DEN,649,7,0,NA
2003,1,17,5,1540,1545,1731,UA,1044,N398UA,106,-7,-5,BOI,DEN,649,9,0,NA
2003,1,18,6,1533,1545,1731,UA,1044,N386UA,106,-16,-12,BOI,DEN,649,10,0,NA
2003,1,19,7,1537,1545,1731,UA,1044,N929UA,106,-14,-8,BOI,DEN,649,7,0,NA
2003,1,20,1,1537,1545,1731,UA,1044,N395UA,106,-14,-8,BOI,DEN,649,7,0,NA
2003,1,21,2,1536,1545,1731,UA,1044,N387UA,106,-11,-9,BOI,DEN,649,7,0,NA
2003,1,22,3,1538,1545,1731,UA,1044,N371UA,106,-6,-7,BOI,DEN,649,8,0,NA
2003,1,23,4,1544,1545,1731,UA,1044,N358UA,106,-14,-1,BOI,DEN,649,10,0,NA
2003,1,24,5,1550,1545,1731,UA,1044,N377UA,106,-3,5,BOI,DEN,649,11,0,NA
2003,1,25,6,1536,1545,1731,UA,1044,N370UA,106,-20,-9,BOI,DEN,649,7,0,NA
2003,1,26,7,1535,1545,1731,UA,1044,N926UA,106,-16,-10,BOI,DEN,649,7,0,NA
2003,1,27,1,1540,1545,1731,UA,1044,N373UA,106,-11,-5,BOI,DEN,649,7,0,NA
2003,1,28,2,1537,1545,1731,UA,1044,N358UA,106,-8,-8,BOI,DEN,649,11,0,NA
2003,1,29,3,1536,1545,1731,UA,1044,N925UA,106,-15,-9,BOI,DEN,649,7,0,NA
2003,1,30,4,1540,1545,1731,UA,1044,N376UA,106,-1,-5,BOI,DEN,649,9,0,NA
2003,1,31,5,1538,1545,1731,UA,1044,N395UA,106,-12,-7,BOI,DEN,649,6,0,NA
2003,1,7,2,1822,1830,2058,UA,1044,N397UA,88,-9,-8,DEN,OKC,495,16,0,NA
2003,1,8,3,1825,1830,2058,UA,1044,N392UA,88,-8,-5,DEN,OKC,495,16,0,NA
2003,1,9,4,1837,1830,2058,UA,1044,N381UA,88,0,7,DEN,OKC,495,13,0,NA
2003,1,10,5,1827,1830,2058,UA,1044,N396UA,88,-7,-3,DEN,OKC,495,13,0,NA
2003,1,11,6,1829,1830,2058,UA,1044,N377UA,88,1,-1,DEN,OKC,495,18,0,NA
2003,1,12,7,1822,1830,2058,UA,1044,N387UA,88,-18,-8,DEN,OKC,495,10,0,NA
2003,1,13,1,1828,1830,2058,UA,1044,N385UA,88,4,-2,DEN,OKC,495,22,0,NA
2003,1,14,2,1826,1830,2058,UA,1044,N382UA,88,-10,-4,DEN,OKC,495,15,0,NA
2003,1,15,3,1827,1830,2058,UA,1044,N393UA,88,-7,-3,DEN,OKC,495,16,0,NA
2003,1,16,4,1826,1830,2058,UA,1044,N367UA,88,-6,-4,DEN,OKC,495,17,0,NA
2003,1,17,5,1827,1830,2058,UA,1044,N398UA,88,-16,-3,DEN,OKC,495,10,0,NA
2003,1,18,6,1827,1830,2058,UA,1044,N386UA,88,-8,-3,DEN,OKC,495,18,0,NA
2003,1,19,7,1826,1830,2058,UA,1044,N374UA,88,-6,-4,DEN,OKC,495,17,0,NA
2003,1,20,1,1824,1830,2058,UA,1044,N395UA,88,-12,-6,DEN,OKC,495,10,0,NA
2003,1,21,2,1828,1830,2058,UA,1044,N387UA,88,-5,-2,DEN,OKC,495,15,0,NA
2003,1,22,3,1825,1830,2058,UA,1044,N921UA,88,7,-5,DEN,OKC,495,26,0,NA
2003,1,23,4,1822,1830,2058,UA,1044,N358UA,88,-10,-8,DEN,OKC,495,16,0,NA
2003,1,24,5,1825,1830,2058,UA,1044,N377UA,88,-14,-5,DEN,OKC,495,10,0,NA
2003,1,25,6,1828,1830,2058,UA,1044,N370UA,88,-8,-2,DEN,OKC,495,17,0,NA
2003,1,26,7,1828,1830,2058,UA,1044,N369UA,88,-7,-2,DEN,OKC,495,9,0,NA
2003,1,27,1,1837,1830,2058,UA,1044,N373UA,88,6,7,DEN,OKC,495,15,0,NA
2003,1,28,2,1828,1830,2058,UA,1044,N358UA,88,-5,-2,DEN,OKC,495,13,0,NA
2003,1,29,3,1826,1830,2058,UA,1044,N925UA,88,-8,-4,DEN,OKC,495,14,0,NA
2003,1,30,4,1828,1830,2058,UA,1044,N376UA,88,-13,-2,DEN,OKC,495,13,0,NA
2003,1,31,5,1824,1830,2058,UA,1044,N395UA,88,-15,-6,DEN,OKC,495,10,0,NA
2003,1,1,3,1500,1500,1802,UA,1044,N939UA,122,-10,0,ORD,ATL,606,10,0,NA
2003,1,2,4,1538,1500,1802,UA,1044,N949UA,122,32,38,ORD,ATL,606,12,0,NA
2003,1,3,5,1507,1500,1802,UA,1044,N952UA,122,61,7,ORD,ATL,606,83,0,NA
2003,1,5,7,1516,1500,1802,UA,1044,N948UA,122,12,16,ORD,ATL,606,21,0,NA
2003,1,6,1,1512,1500,1802,UA,1044,N941UA,122,0,12,ORD,ATL,606,9,0,NA
2003,1,7,2,1701,1705,1850,UA,1048,N813UA,225,-42,-4,DFW,SFO,1464,11,0,NA
2003,1,8,3,1657,1705,1850,UA,1048,N833UA,225,-24,-8,DFW,SFO,1464,10,0,NA
2003,1,9,4,1734,1705,1850,UA,1048,N808UA,225,47,29,DFW,SFO,1464,14,0,NA
2003,1,10,5,1726,1705,1850,UA,1048,N822UA,225,28,21,DFW,SFO,1464,18,0,NA
2003,1,11,6,1659,1705,1850,UA,1048,N836UA,225,-19,-6,DFW,SFO,1464,9,0,NA
2003,1,12,7,1657,1705,1850,UA,1048,N816UA,225,-2,-8,DFW,SFO,1464,19,0,NA
2003,1,13,1,1659,1705,1850,UA,1048,N837UA,225,0,-6,DFW,SFO,1464,9,0,NA
2003,1,14,2,1659,1705,1850,UA,1048,N826UA,225,-4,-6,DFW,SFO,1464,14,0,NA
2003,1,15,3,1656,1705,1850,UA,1048,N854UA,225,-11,-9,DFW,SFO,1464,9,0,NA
2003,1,16,4,1701,1705,1850,UA,1048,N853UA,225,-8,-4,DFW,SFO,1464,10,0,NA
2003,1,17,5,1704,1705,1850,UA,1048,N855UA,225,2,-1,DFW,SFO,1464,15,0,NA
2003,1,18,6,1704,1705,1850,UA,1048,N801UA,225,-19,-1,DFW,SFO,1464,12,0,NA
2003,1,19,7,1701,1705,1850,UA,1048,N815UA,225,-22,-4,DFW,SFO,1464,10,0,NA
2003,1,20,1,1706,1705,1850,UA,1048,N823UA,225,-15,1,DFW,SFO,1464,10,0,NA
2003,1,21,2,1703,1705,1850,UA,1048,N801UA,225,-11,-2,DFW,SFO,1464,11,0,NA
2003,1,22,3,1657,1705,1850,UA,1048,N488UA,225,32,-8,DFW,SFO,1464,52,0,NA
2003,1,23,4,1657,1705,1850,UA,1048,N819UA,225,-1,-8,DFW,SFO,1464,14,0,NA
2003,1,24,5,1657,1705,1850,UA,1048,N821UA,225,-1,-8,DFW,SFO,1464,10,0,NA
2003,1,25,6,1703,1705,1850,UA,1048,N842UA,225,-9,-2,DFW,SFO,1464,14,0,NA
2003,1,26,7,1656,1705,1850,UA,1048,N802UA,225,-22,-9,DFW,SFO,1464,15,0,NA
2003,1,27,1,1656,1705,1850,UA,1048,N812UA,225,-19,-9,DFW,SFO,1464,9,0,NA
2003,1,28,2,1657,1705,1850,UA,1048,N837UA,225,-10,-8,DFW,SFO,1464,11,0,NA
2003,1,29,3,1658,1705,1850,UA,1048,N832UA,225,-7,-7,DFW,SFO,1464,11,0,NA
2003,1,30,4,1658,1705,1850,UA,1048,N835UA,225,-11,-7,DFW,SFO,1464,8,0,NA
2003,1,31,5,1657,1705,1850,UA,1048,N805UA,225,-21,-8,DFW,SFO,1464,10,0,NA
2003,1,1,3,1539,1545,1855,UA,1048,N803UA,370,-25,-6,PHL,SFO,2521,11,0,NA
2003,1,2,4,1541,1545,1855,UA,1048,N815UA,370,-25,-4,PHL,SFO,2521,16,0,NA
2003,1,3,5,1551,1545,1855,UA,1048,N805UA,370,28,6,PHL,SFO,2521,13,0,NA
2003,1,4,6,1542,1545,1855,UA,1048,N809UA,370,-25,-3,PHL,SFO,2521,9,0,NA
2003,1,5,7,1541,1545,1855,UA,1048,N827UA,370,-10,-4,PHL,SFO,2521,50,0,NA
2003,1,6,1,1540,1545,1855,UA,1048,N855UA,370,-63,-5,PHL,SFO,2521,12,0,NA
2003,1,7,2,1802,1805,1930,UA,1049,N919UA,85,1,-3,SFO,SAN,447,14,0,NA
2003,1,8,3,1804,1805,1930,UA,1049,N910UA,85,-5,-1,SFO,SAN,447,12,0,NA
2003,1,9,4,1808,1805,1930,UA,1049,N923UA,85,-5,3,SFO,SAN,447,11,0,NA
2003,1,10,5,1806,1805,1930,UA,1049,N928UA,85,-6,1,SFO,SAN,447,13,0,NA
